Wavenumber	Absorbance
2141.18868	0.012968729692318756
2141.21882	0.012923448310584194
2141.24895	0.01289316702220785
2141.27909	0.012882885640473282
2141.30922	0.012882604352096955
2141.33935	0.012887323063720625
2141.36949	0.012882041681986048
2141.39962	0.012866760393609719
2141.42975	0.012836479105233396
2141.45989	0.012801197723498817
2141.49002	0.012775916435122485
2141.52016	0.012775635053387913
2141.55029	0.012800353765011582
2141.58042	0.012840072476635253
2141.61056	0.01287979109490068
2141.64069	0.012899509806524344
2141.67083	0.01289422842478978
2141.70096	0.01286394713641345
2141.73109	0.012833665848037114
2141.76123	0.012818384466302547
2141.79136	0.012848103177926222
2141.82149	0.01293282188954989
2141.85163	0.013062540507815315
2141.88176	0.013227259219438986
2141.9119	0.013401977837704415
2141.94203	0.013576696549328075
2141.97216	0.013746415260951751
2142.0023	0.013916133879217175
2142.03243	0.014115852590840847
2142.06256	0.014355571302464516
2142.0927	0.014655289920729946
2142.12283	0.015025008632353613
2142.15297	0.01545472725061904
2142.1831	0.015934445962242715
2142.21323	0.01644916467386639
2142.24337	0.016988883292131808
2142.2735	0.017568602003755485
2142.30364	0.018228320622020913
2142.33377	0.019013039333644573
2142.3639	0.019977758045268246
2142.39404	0.021152476663533676
2142.42417	0.022537195375157346
2142.4543	0.024121914086781014
2142.48444	0.025871632705046443
2142.51457	0.027806351416670115
2142.54471	0.029986070034935544
2142.57484	0.03256078874655921
2142.60497	0.035725507458182884
2142.63511	0.03969022607644831
2142.66524	0.044639944788071984
2142.69538	0.0507246634063374
2142.72551	0.058154382117961076
2142.75564	0.06732910082958475
2142.78578	0.07899381944785017
2142.81591	0.09438853815947384
2142.84604	0.11532825687109752
2142.87618	0.14419297548936294
2142.90631	0.18392769420098662
2142.93645	0.23799741281925205
2142.96658	0.3100071315308757
2142.99671	0.4013968502424994
2143.02685	0.5007265688607648
2143.05698	0.5565012875723885
2143.08711	0.5100060062840122
2143.11725	0.4062407249022776
2143.14738	0.30538044361390126
2143.17752	0.22421016223216667
2143.20765	0.16266988094379034
2143.23778	0.11752459965541401
2143.26792	0.08537931827367945
