# Wavenumber / cm-1 	 Absorbance / OD
2.044757300000000441e+03	1.051848592415957628e-04
2.044787430000000313e+03	6.990012856565586130e-05
2.044817560000000412e+03	6.461539788971126796e-05
2.044847700000000259e+03	8.933057271304917224e-05
2.044877830000000358e+03	1.290458420371079495e-04
2.044907970000000432e+03	1.637610168604419769e-04
2.044938100000000304e+03	1.834762861845015691e-04
2.044968230000000403e+03	1.831915555085619762e-04
2.044998370000000250e+03	1.579067303318984483e-04
2.045028500000000349e+03	1.326219996559546699e-04
2.045058630000000448e+03	1.123372689800158919e-04
2.045088770000000295e+03	1.120524438033565495e-04
2.045118900000000394e+03	1.317677131274092028e-04
2.045149040000000468e+03	1.564828879507540460e-04
2.045179170000000340e+03	1.761981572748136382e-04
2.045209300000000439e+03	1.859134265988632295e-04
2.045239440000000286e+03	1.756286014222147029e-04
2.045269570000000385e+03	1.603438707462670476e-04
2.045299710000000459e+03	1.450590455696065817e-04
2.045329840000000331e+03	1.347743148936708657e-04
2.045359970000000430e+03	1.344895842177243339e-04
2.045390110000000277e+03	1.392047590410630531e-04
2.045420240000000376e+03	1.439200283651215218e-04
2.045450370000000248e+03	1.436352976891819289e-04
2.045480510000000322e+03	1.383504725125175860e-04
2.045510640000000421e+03	1.280657418365749312e-04
2.045540780000000268e+03	1.127809166599144652e-04
2.045570910000000367e+03	1.024961859839718104e-04
2.045601040000000467e+03	9.221145530802915546e-05
2.045631180000000313e+03	8.692663013136481265e-05
2.045661310000000412e+03	8.164189945542715821e-05
2.045691450000000259e+03	8.135707427876781583e-05
2.045721580000000358e+03	8.607234360281934560e-05
2.045751710000000458e+03	1.007876129268808763e-04
2.045781850000000304e+03	1.305027877502237810e-04
2.045811980000000403e+03	1.702180570742756194e-04
2.045842110000000275e+03	2.099333263983343967e-04
2.045872250000000349e+03	2.346485012216792398e-04
2.045902380000000448e+03	2.393637705457377085e-04
2.045932520000000295e+03	2.190789453690791810e-04
2.045962650000000394e+03	1.737942146931292786e-04
2.045992780000000266e+03	1.135094840171921304e-04
2.046022920000000340e+03	6.322465884053135587e-05
2.046053050000000439e+03	2.793992816459145434e-05
2.046083180000000311e+03	2.265519748865379990e-05
2.046113320000000385e+03	4.237037231198670373e-05
2.046143450000000257e+03	7.208564163604935793e-05
2.046173590000000331e+03	1.068008164593833853e-04
2.046203720000000430e+03	1.415160857834371622e-04
2.046233850000000302e+03	1.662313551075017548e-04
2.046263990000000376e+03	1.859465299308346586e-04
2.046294120000000248e+03	2.006617992548961893e-04
2.046324260000000322e+03	2.153769740782310316e-04
2.046354390000000421e+03	2.300922434022925622e-04
2.046384520000000293e+03	2.298075127263529693e-04
2.046414660000000367e+03	2.195226875496836261e-04
2.046444790000000467e+03	1.942379568737467865e-04
2.046474920000000338e+03	1.639532261978049466e-04
2.046505060000000412e+03	1.286684010211452955e-04
2.046535190000000284e+03	1.033836703452084560e-04
2.046565330000000358e+03	9.309884516853911274e-05
2.046595460000000458e+03	1.028141144926025818e-04
2.046625590000000329e+03	1.325293838166582971e-04
2.046655730000000403e+03	1.622445586400012019e-04
2.046685860000000275e+03	1.919598279640638561e-04
2.046715990000000374e+03	2.166750972881145709e-04
2.046746130000000448e+03	2.263902721114582905e-04
2.046776260000000320e+03	2.311055414355167592e-04
2.046806400000000394e+03	2.258207162588524164e-04
2.046836530000000266e+03	2.255359855829128235e-04
2.046866660000000365e+03	2.202512549069682302e-04
2.046896800000000439e+03	2.099664297303058258e-04
2.046926930000000311e+03	1.946816990543651094e-04
2.046957070000000385e+03	1.743968738776996430e-04
2.046987200000000257e+03	1.491121432017558646e-04
2.047017330000000356e+03	1.288274125258170866e-04
2.047047470000000430e+03	1.135425873491496818e-04
2.047077600000000302e+03	1.132578566732100889e-04
2.047107730000000402e+03	1.179731259972754964e-04
2.047137870000000248e+03	1.326883008206103387e-04
2.047168000000000347e+03	1.524035701446699309e-04
2.047198140000000421e+03	1.671187449680047732e-04
2.047228270000000293e+03	1.718340142920701807e-04
2.047258400000000393e+03	1.665492836161186485e-04
2.047288540000000467e+03	1.562644584394631830e-04
2.047318670000000338e+03	1.359797277635244050e-04
2.047348810000000412e+03	1.206949025868639391e-04
2.047378940000000284e+03	1.054101719109232227e-04
2.047409070000000384e+03	1.001254412349786294e-04
2.047439210000000458e+03	1.098406160583154101e-04
2.047469340000000329e+03	1.345558853823800027e-04
2.047499470000000429e+03	1.642711547064357180e-04
2.047529610000000275e+03	1.939863295297716839e-04
2.047559740000000374e+03	2.087015988538332145e-04
2.047589880000000448e+03	1.984167736771638713e-04
2.047620010000000320e+03	1.681320430012289702e-04
2.047650140000000420e+03	1.178473123252879451e-04
2.047680280000000266e+03	6.756248714862023164e-05
2.047710410000000365e+03	3.227775647268033010e-05
2.047740540000000465e+03	2.199302579674461411e-05
2.047770680000000311e+03	4.170820062007751794e-05
2.047800810000000411e+03	7.642346994413823369e-05
2.047830950000000257e+03	1.161386447674772615e-04
2.047861080000000356e+03	1.458539140915329768e-04
2.047891210000000228e+03	1.505691834155983844e-04
2.047921350000000530e+03	1.402843582389290411e-04
2.047951480000000174e+03	1.099996275629941400e-04
2.047981620000000476e+03	8.471480238632367321e-05
2.048011750000000575e+03	6.443007171038489522e-05
2.048041880000000219e+03	6.414534103445224122e-05
2.048072020000000521e+03	6.886051585778402151e-05
2.048102150000000165e+03	7.857578518184749061e-05
2.048132280000000264e+03	8.829105450591095972e-05
2.048162420000000566e+03	8.800622932924467845e-05
2.048192550000000210e+03	8.272149865330008511e-05
2.048222690000000512e+03	7.243667347663768075e-05
2.048252820000000156e+03	6.715194280069308741e-05
2.048282950000000255e+03	7.186721212475849496e-05
2.048313090000000557e+03	8.158238694808833680e-05
2.048343220000000201e+03	1.012976562721479290e-04
2.048373360000000503e+03	1.160128310954827713e-04
2.048403490000000147e+03	1.357281004195423635e-04
2.048433620000000246e+03	1.454433697436058326e-04
2.048463760000000548e+03	1.551585445669356744e-04
2.048493890000000192e+03	1.598738138910080209e-04
2.048524020000000291e+03	1.645890832150595506e-04
2.048554160000000138e+03	1.643042580384002083e-04
2.048584290000000237e+03	1.540195273624575534e-04
2.048614430000000539e+03	1.387347021857970875e-04
2.048644560000000183e+03	1.184499715098583095e-04
2.048674690000000282e+03	9.316524083391453104e-05
2.048704830000000129e+03	7.788041565725406512e-05
2.048734960000000228e+03	7.259568498131641068e-05
2.048765090000000328e+03	8.231095430537294089e-05
2.048795230000000174e+03	1.070261291287108452e-04
2.048825360000000273e+03	1.417413984527715609e-04
2.048855500000000575e+03	1.714565732761075267e-04
2.048885630000000219e+03	1.911718426001671189e-04
2.048915760000000319e+03	1.908871119242275260e-04
2.048945900000000165e+03	1.706022867475620597e-04
2.048976030000000264e+03	1.453175560716182813e-04
2.049006170000000566e+03	1.150327308949497529e-04
2.049036300000000210e+03	9.474800021901097491e-05
2.049066430000000310e+03	9.446326954307138202e-05
2.049096570000000156e+03	1.141784443664112247e-04
2.049126700000000255e+03	1.488937136904650016e-04
2.049156830000000355e+03	1.836089830145257173e-04
2.049186970000000201e+03	2.133241578378686221e-04
2.049217100000000300e+03	2.330394271619212754e-04
2.049247240000000147e+03	2.327546019852688719e-04
2.049277370000000246e+03	2.224698713093262170e-04
2.049307500000000346e+03	2.021851406333874390e-04
2.049337640000000192e+03	1.869003154567269731e-04
2.049367770000000291e+03	1.666155847807812562e-04
2.049397900000000391e+03	1.513308541048405398e-04
2.049428040000000237e+03	1.310460289281820123e-04
2.049458170000000337e+03	1.157612982522412959e-04
2.049488310000000183e+03	1.054764730755719526e-04
2.049518440000000282e+03	1.001917423996342982e-04
2.049548570000000382e+03	1.099070117236908284e-04
2.049578710000000228e+03	1.346221865470287327e-04
2.049608840000000328e+03	1.593374558710863864e-04
2.049638980000000174e+03	1.790526306944192902e-04
2.049669110000000273e+03	1.887679000184827594e-04
2.049699240000000373e+03	1.784831693425401045e-04
2.049729380000000219e+03	1.481983441658785150e-04
2.049759510000000319e+03	1.129136134899386135e-04
2.049789640000000418e+03	8.262888281399677348e-05
2.049819780000000264e+03	6.234405763733130712e-05
2.049849910000000364e+03	5.705932696139365268e-05
2.049880050000000210e+03	6.177450178473237186e-05
2.049910180000000310e+03	7.148977110879584096e-05
2.049940310000000409e+03	7.620504043284737072e-05
2.049970450000000255e+03	7.092021525619690570e-05
2.050000580000000355e+03	6.563548458024537346e-05
2.050030720000000201e+03	6.535065940358603109e-05
2.050060850000000300e+03	7.006592872765143865e-05
2.050090980000000400e+03	8.978119805170409196e-05
2.050121120000000246e+03	1.144963728750419962e-04
2.050151250000000346e+03	1.442116421991046504e-04
2.050181380000000445e+03	1.589269115231592422e-04
2.050211520000000291e+03	1.686420863464960229e-04
2.050241650000000391e+03	1.633573556705583685e-04
2.050271790000000237e+03	1.530725304938890252e-04
2.050301920000000337e+03	1.427877998179533092e-04
2.050332050000000436e+03	1.275030691420125928e-04
2.050362190000000282e+03	1.122182439653451880e-04
2.050392320000000382e+03	9.193351328940640999e-05
2.050422450000000481e+03	7.664878261346569355e-05
2.050452590000000328e+03	6.136395743679828874e-05
2.050482720000000427e+03	5.107922676086257274e-05
2.050512860000000273e+03	6.079440158419935347e-05
2.050542990000000373e+03	8.550967090825700723e-05
2.050573120000000472e+03	1.152249402323127225e-04
2.050603260000000319e+03	1.449401150556556273e-04
2.050633390000000418e+03	1.646553843797082806e-04
2.050663530000000264e+03	1.643705592030558771e-04
2.050693660000000364e+03	1.490858285271082218e-04
2.050723790000000463e+03	1.188010978511733207e-04
2.050753930000000310e+03	9.351627267450979275e-05
2.050784060000000409e+03	7.823154199856213742e-05
2.050814190000000508e+03	8.794681132262560652e-05
2.050844330000000355e+03	1.076619861459654492e-04
2.050874460000000454e+03	1.323772554700231030e-04
2.050904600000000300e+03	1.570924302933610073e-04
2.050934730000000400e+03	1.618076996174194759e-04
2.050964860000000499e+03	1.565229689414818215e-04
2.050995000000000346e+03	1.412381437648144167e-04
2.051025130000000445e+03	1.259534130888737002e-04
2.051055260000000544e+03	1.106686824129329838e-04
2.051085400000000391e+03	1.003838572362705794e-04
2.051115530000000490e+03	1.000991265603309865e-04
2.051145670000000337e+03	1.098143013836608284e-04
2.051175800000000436e+03	1.195295707077242975e-04
2.051205930000000535e+03	1.292448400317808277e-04
2.051236070000000382e+03	1.389600148551245473e-04
2.051266200000000481e+03	1.436752841791760771e-04
2.051296340000000328e+03	1.533904590025197967e-04
2.051326470000000427e+03	1.581057283265782654e-04
2.051356600000000526e+03	1.628209976506297951e-04
2.051386740000000373e+03	1.625361724739773917e-04
2.051416870000000472e+03	1.572514417980327983e-04
2.051447000000000571e+03	1.519667111220882050e-04
2.051477140000000418e+03	1.516818859454358015e-04
2.051507270000000517e+03	1.463971552694912082e-04
2.051537410000000364e+03	1.511123300928299273e-04
2.051567540000000463e+03	1.608275994168864576e-04
2.051597670000000562e+03	1.705428687409429878e-04
2.051627810000000409e+03	1.752580435642817069e-04
2.051657940000000508e+03	1.749733128883421140e-04
2.051688080000000355e+03	1.646884877116797097e-04
2.051718210000000454e+03	1.444037570357409317e-04
2.051748340000000553e+03	1.141190263597990917e-04
2.051778480000000400e+03	7.883420118313250180e-05
2.051808610000000499e+03	5.354947050719566226e-05
2.051838740000000143e+03	4.326473983125300737e-05
2.051868880000000445e+03	5.297991465458978810e-05
2.051899010000000544e+03	8.269518397864550341e-05
2.051929150000000391e+03	1.174103588019864697e-04
2.051959280000000490e+03	1.521256281260402465e-04
2.051989410000000134e+03	1.718408974501067776e-04
2.052019550000000436e+03	1.715560722734404964e-04
2.052049680000000535e+03	1.562713415974928410e-04
2.052079810000000180e+03	1.259866109215648788e-04
2.052109950000000481e+03	1.007017857448944120e-04
2.052140080000000580e+03	7.541705506895757249e-05
2.052170220000000427e+03	6.513222989229516813e-05
2.052200350000000526e+03	6.984749921636057568e-05
2.052230480000000171e+03	7.956276854041710589e-05
2.052260620000000472e+03	9.427794336375194817e-05
2.052290750000000571e+03	1.039932126878154173e-04
2.052320890000000418e+03	1.137083875111452591e-04
2.052351020000000517e+03	1.234236568352087282e-04
2.052381150000000162e+03	1.231389261592691353e-04
2.052411290000000463e+03	1.278541009826009156e-04
2.052441420000000562e+03	1.325693703066593843e-04
2.052471550000000207e+03	1.322846396307197914e-04
2.052501690000000508e+03	1.269998144540554486e-04
2.052531820000000153e+03	1.167150837781127937e-04
2.052561960000000454e+03	1.064302586014503893e-04
2.052592090000000553e+03	1.011455279255127349e-04
2.052622220000000198e+03	1.008607972495731420e-04
2.052652360000000499e+03	1.055759720729118611e-04
2.052682490000000143e+03	1.202912413969733918e-04
2.052712630000000445e+03	1.300064162203032336e-04
2.052742760000000544e+03	1.347216855443686412e-04
2.052772890000000189e+03	1.244369548684259863e-04
2.052803030000000490e+03	1.091521296917655204e-04
2.052833160000000134e+03	7.886739901582368040e-05
2.052863290000000234e+03	4.858266833988877931e-05
2.052893430000000535e+03	1.829784316322025095e-05
2.052923560000000180e+03	8.013112487284534957e-06
2.052953700000000481e+03	1.272828731061631524e-05
2.052983830000000580e+03	3.244355663467590745e-05
2.053013960000000225e+03	7.215882595873468475e-05
2.053044100000000526e+03	1.168740007820717741e-04
2.053074230000000171e+03	1.565892701061305514e-04
2.053104360000000270e+03	1.863045394301932056e-04
2.053134500000000571e+03	1.960197142535230475e-04
2.053164630000000216e+03	1.807349835775823310e-04
2.053194770000000517e+03	1.454501584009157411e-04
2.053224900000000162e+03	1.051654277249847169e-04
2.053255030000000261e+03	6.988069704903787649e-05
2.053285170000000562e+03	4.459587187237434858e-05
2.053315300000000207e+03	4.431114119644169458e-05
2.053345440000000508e+03	5.402631601977153641e-05
2.053375570000000153e+03	7.874158534384306796e-05
2.053405700000000252e+03	1.084568546678918444e-04
2.053435840000000553e+03	1.331720294912297486e-04
2.053465970000000198e+03	1.528872988152962797e-04
2.053496100000000297e+03	1.626025681393528100e-04
2.053526240000000143e+03	1.723177429626895907e-04
2.053556370000000243e+03	1.770330122867480593e-04
2.053586510000000544e+03	1.767481871100817781e-04
2.053616640000000189e+03	1.664634564341460621e-04
2.053646770000000288e+03	1.511787257582053456e-04
2.053676910000000134e+03	1.308939005815398793e-04
2.053707040000000234e+03	1.056091699055961008e-04
2.053737170000000333e+03	8.532443922965732286e-05
2.053767310000000180e+03	7.503961405299491849e-05
2.053797440000000279e+03	8.475488337705144870e-05
2.053827580000000580e+03	1.044700582003843525e-04
2.053857710000000225e+03	1.391853275244450683e-04
2.053887840000000324e+03	1.689005968485077225e-04
2.053917980000000171e+03	1.836157716718495037e-04
2.053948110000000270e+03	1.833310409959029719e-04
2.053978250000000571e+03	1.630462158192375055e-04
2.054008380000000216e+03	1.377614851433006660e-04
2.054038510000000315e+03	1.174767544673618880e-04
2.054068650000000162e+03	1.071919292907064225e-04
2.054098780000000261e+03	1.119071986147579523e-04
2.054128910000000360e+03	1.266224679388194829e-04
2.054159050000000207e+03	1.413376427621612641e-04
2.054189180000000306e+03	1.510529120862177943e-04
2.054219320000000153e+03	1.457680869095534515e-04
2.054249450000000252e+03	1.404833562336157970e-04
2.054279580000000351e+03	1.251986255576750806e-04
2.054309720000000198e+03	1.149138003810057373e-04
2.054339850000000297e+03	1.146290697050661445e-04
2.054369990000000143e+03	1.143442445283998632e-04
2.054400120000000243e+03	1.190595138524652707e-04
2.054430250000000342e+03	1.187747831765256779e-04
2.054460390000000189e+03	1.134899579998543961e-04
2.054490520000000288e+03	9.820522732391367970e-05
2.054520650000000387e+03	8.792049664797796371e-05
2.054550790000000234e+03	7.263567147131055890e-05
2.054580920000000333e+03	6.735094079537290446e-05
2.054611060000000180e+03	6.706611561871356209e-05
2.054641190000000279e+03	7.678138494277009229e-05
2.054671320000000378e+03	8.649665426682662250e-05
2.054701460000000225e+03	9.621182909016340323e-05
2.054731590000000324e+03	1.109270984142249339e-04
2.054761720000000423e+03	1.256423677382795256e-04
2.054791860000000270e+03	1.403575425616282457e-04
2.054821990000000369e+03	1.500728118856847759e-04
2.054852130000000216e+03	1.547879867090234951e-04
2.054882260000000315e+03	1.445032560330808402e-04
2.054912390000000414e+03	1.242185253571351233e-04
2.054942530000000261e+03	8.893370018047547232e-05
2.054972660000000360e+03	5.364896950453557078e-05
2.055002800000000207e+03	2.836414432787204287e-05
2.055032930000000306e+03	1.807941365192938799e-05
2.055063060000000405e+03	2.779468297599285709e-05
2.055093200000000252e+03	5.750985779932188402e-05
2.055123330000000351e+03	1.022251271233856618e-04
2.055153460000000450e+03	1.419403964474444391e-04
2.055183600000000297e+03	1.666555712707823433e-04
2.055213730000000396e+03	1.713708405948408120e-04
2.055243870000000243e+03	1.560860154181803461e-04
2.055274000000000342e+03	1.358012847422346292e-04
2.055304130000000441e+03	1.105165540662977897e-04
2.055334270000000288e+03	9.523172888963732374e-05
2.055364400000000387e+03	8.994699821368579151e-05
2.055394540000000234e+03	9.966217303703645003e-05
2.055424670000000333e+03	1.093774423610929802e-04
2.055454800000000432e+03	1.290927116851525724e-04
2.055484940000000279e+03	1.388078865084893532e-04
2.055515070000000378e+03	1.485231558325458834e-04
2.055545200000000477e+03	1.582384251566024136e-04
2.055575340000000324e+03	1.629535999799480717e-04
2.055605470000000423e+03	1.726688693040046019e-04
2.055635610000000270e+03	1.823840441273413826e-04
2.055665740000000369e+03	1.920993134513979128e-04
2.055695870000000468e+03	1.968145827754633204e-04
2.055726010000000315e+03	1.915297575987920387e-04
2.055756140000000414e+03	1.762450269228513222e-04
2.055786270000000513e+03	1.559602962469125442e-04
2.055816410000000360e+03	1.306754710702490163e-04
2.055846540000000459e+03	1.103907403943102383e-04
2.055876680000000306e+03	9.510591521764283351e-05
2.055906810000000405e+03	8.982118454170517907e-05
2.055936940000000504e+03	8.953645386576558618e-05
2.055967080000000351e+03	8.925162868909930491e-05
2.055997210000000450e+03	9.396689801315777357e-05
2.056027350000000297e+03	9.868207283649649275e-05
2.056057480000000396e+03	1.083973421605599619e-04
2.056087610000000495e+03	1.231126114846145536e-04
2.056117750000000342e+03	1.428277863079543963e-04
2.056147880000000441e+03	1.725430556320101116e-04
2.056178010000000540e+03	1.972583249560677654e-04
2.056208150000000387e+03	2.169734997794145470e-04
2.056238280000000486e+03	2.166887691034680152e-04
2.056268420000000333e+03	1.964039439268094878e-04
2.056298550000000432e+03	1.511192132508665242e-04
2.056328680000000531e+03	1.008344825749254992e-04
2.056358820000000378e+03	5.054965739826472459e-05
2.056388950000000477e+03	2.026492672232288461e-05
2.056419080000000577e+03	1.498019604638523017e-05
2.056449220000000423e+03	3.969537086971619555e-05
2.056479350000000522e+03	8.941064019377803485e-05
2.056509490000000369e+03	1.441258150171112473e-04
2.056539620000000468e+03	1.888410843411750251e-04
2.056569750000000568e+03	2.085563536652346173e-04
2.056599890000000414e+03	2.032715284885633356e-04
2.056630020000000513e+03	1.729867978126284345e-04
2.056660160000000360e+03	1.277019726359657215e-04
2.056690290000000459e+03	8.241724196002275793e-05
2.056720420000000559e+03	4.713251128408285640e-05
2.056750560000000405e+03	2.684768610742432893e-05
2.056780690000000504e+03	2.656295543147779714e-05
2.056810820000000149e+03	4.627822475554432824e-05
2.056840960000000450e+03	7.099339957887529362e-05
2.056871090000000549e+03	9.070866890293488582e-05
2.056901230000000396e+03	1.104238437262747285e-04
2.056931360000000495e+03	1.151391130503331972e-04
2.056961490000000140e+03	1.098543823743955428e-04
2.056991630000000441e+03	8.956955719773007640e-05
2.057021760000000540e+03	6.428482652179323686e-05
2.057051900000000387e+03	4.400000134512777050e-05
2.057082030000000486e+03	2.871527066918705406e-05
2.057112160000000131e+03	2.843053999324746117e-05
2.057142300000000432e+03	3.814571481657730301e-05
2.057172430000000531e+03	5.286098414063883366e-05
2.057202560000000176e+03	6.757625346470036432e-05
2.057232700000000477e+03	7.729142828803714504e-05
2.057262830000000577e+03	7.700669761209755215e-05
2.057292970000000423e+03	7.172187243542627044e-05
2.057323100000000522e+03	6.643714175948861600e-05
2.057353230000000167e+03	7.615241108355208510e-05
2.057383370000000468e+03	9.086758590689386628e-05
2.057413500000000568e+03	1.205828552309426427e-04
2.057443630000000212e+03	1.452981245550141742e-04
2.057473770000000513e+03	1.600132993783420776e-04
2.057503900000000158e+03	1.547285687024044232e-04
2.057534040000000459e+03	1.244437435257497726e-04
2.057564170000000559e+03	8.415901284979793173e-05
2.057594300000000203e+03	3.887428217386884599e-05
2.057624440000000504e+03	8.589456997200317634e-06
2.057654570000000149e+03	8.304726321260724742e-06
2.057684710000000450e+03	2.801990114459362857e-05
2.057714840000000549e+03	6.273517046865434432e-05
2.057744970000000194e+03	1.074504397927181221e-04
2.057775110000000495e+03	1.371656146160471490e-04
2.057805240000000140e+03	1.568808839401067412e-04
2.057835370000000239e+03	1.615961532641721488e-04
2.057865510000000540e+03	1.513113280875028055e-04
2.057895640000000185e+03	1.460265974115651511e-04
2.057925780000000486e+03	1.407417722349008082e-04
2.057955910000000131e+03	1.354570415589562149e-04
2.057986040000000230e+03	1.401723108830216225e-04
2.058016180000000531e+03	1.398874857063553412e-04
2.058046310000000176e+03	1.396027550304226872e-04
2.058076440000000275e+03	1.393180243544761554e-04
2.058106580000000577e+03	1.340331991778048737e-04
2.058136710000000221e+03	1.337484685018722197e-04
2.058166850000000522e+03	1.284636433252078769e-04
2.058196980000000167e+03	1.281789126492752229e-04
2.058227110000000266e+03	1.228941819733306295e-04
2.058257250000000568e+03	1.126093567966612863e-04
2.058287380000000212e+03	1.023246261207325092e-04
2.058317520000000513e+03	9.203980094406316592e-05
2.058347650000000158e+03	8.675507026812551148e-05
2.058377780000000257e+03	9.647033959218204169e-05
2.058407920000000559e+03	1.111855144155168840e-04
2.058438050000000203e+03	1.309007837395764762e-04
2.058468180000000302e+03	1.506160530636360684e-04
2.058498320000000149e+03	1.653312278869709107e-04
2.058528450000000248e+03	1.700464972110363182e-04
2.058558590000000549e+03	1.647616720343650365e-04
2.058588720000000194e+03	1.494769413584243201e-04
2.058618850000000293e+03	1.341922106824905425e-04
2.058648990000000140e+03	1.189073855058300766e-04
2.058679120000000239e+03	1.036226548298824213e-04
2.058709260000000540e+03	9.333782965321307801e-05
2.058739390000000185e+03	8.305309897728430091e-05
2.058769520000000284e+03	7.276836830133470713e-05
2.058799660000000131e+03	6.748354312468424210e-05
2.058829790000000230e+03	6.219881244873964876e-05
2.058859920000000329e+03	6.191408177280005587e-05
2.058890060000000176e+03	6.662925659613877505e-05
2.058920190000000275e+03	7.634452592019530526e-05
2.058950330000000577e+03	8.605970074353208599e-05
2.058980460000000221e+03	9.577497006759555509e-05
2.059010590000000320e+03	1.054902393916520853e-04
2.059040730000000167e+03	1.152054142149888660e-04
2.059070860000000266e+03	1.199206835390473347e-04
2.059100990000000365e+03	1.246359528631058033e-04
2.059131130000000212e+03	1.293511276864445225e-04
2.059161260000000311e+03	1.290663970105049296e-04
2.059191400000000158e+03	1.237815718338336479e-04
2.059221530000000257e+03	1.084968411578998704e-04
2.059251660000000356e+03	8.821211048195415350e-05
2.059281800000000203e+03	7.292728530529368758e-05
2.059311930000000302e+03	6.764255462934909424e-05
2.059342070000000149e+03	7.235772945269475231e-05
2.059372200000000248e+03	9.207299877675434452e-05
2.059402330000000347e+03	1.217882681008031209e-04
2.059432470000000194e+03	1.465034429241479641e-04
2.059462600000000293e+03	1.612187122482094948e-04
2.059492730000000392e+03	1.559339815722579625e-04
2.059522870000000239e+03	1.406491563956044355e-04
2.059553000000000338e+03	1.153644257196606571e-04
2.059583140000000185e+03	1.000796005430001911e-04
2.059613270000000284e+03	9.979486986706059826e-05
2.059643400000000383e+03	1.095101391911171285e-04
2.059673540000000230e+03	1.292253140144569712e-04
2.059703670000000329e+03	1.439405833385185018e-04
2.059733810000000176e+03	1.486557581618502821e-04
2.059763940000000275e+03	1.283710274859115041e-04
2.059794070000000374e+03	1.030862968099746646e-04
2.059824210000000221e+03	7.280147163330613624e-05
2.059854340000000320e+03	6.251674095736348136e-05
2.059884470000000420e+03	6.723201028142888891e-05
2.059914610000000266e+03	9.694718510475791584e-05
2.059944740000000365e+03	1.316624544288186316e-04
2.059974880000000212e+03	1.563776292521634748e-04
2.060005010000000311e+03	1.660928985762130661e-04
2.060035140000000411e+03	1.508081679002723496e-04
2.060065280000000257e+03	1.105233427236146371e-04
2.060095410000000356e+03	6.523861204767167354e-05
2.060125540000000456e+03	2.995388137173177201e-05
2.060155680000000302e+03	1.966905619506936764e-05
2.060185810000000401e+03	3.938432551912895985e-05
2.060215950000000248e+03	7.909950034246798767e-05
2.060246080000000347e+03	1.288147696665228881e-04
2.060276210000000447e+03	1.735300389905866658e-04
2.060306350000000293e+03	1.982452138139245701e-04
2.060336480000000392e+03	1.979604831379849772e-04
2.060366620000000239e+03	1.726756579613214493e-04
2.060396750000000338e+03	1.323909272853765473e-04
2.060426880000000438e+03	9.210619660943858422e-05
2.060457020000000284e+03	5.682137143277199431e-05
2.060487150000000383e+03	3.153664075683515478e-05
2.060517280000000483e+03	2.625191008089750033e-05
2.060547420000000329e+03	3.596708490422734217e-05
2.060577550000000429e+03	6.068235422829193482e-05
2.060607690000000275e+03	8.539752905162290020e-05
2.060637820000000374e+03	1.151127983756855544e-04
2.060667950000000474e+03	1.398280676997432082e-04
2.060698090000000320e+03	1.595432425230761120e-04
2.060728220000000420e+03	1.792585118471357042e-04
2.060758350000000519e+03	1.889737811711991733e-04
2.060788490000000365e+03	1.986889559945359540e-04
2.060818620000000465e+03	1.984042253185894222e-04
2.060848760000000311e+03	1.831194001419358952e-04
2.060878890000000411e+03	1.578346694659921168e-04
2.060909020000000510e+03	1.225499387900452763e-04
2.060939160000000356e+03	8.726511361339256423e-05
2.060969290000000456e+03	5.698038293745072425e-05
2.060999430000000302e+03	4.169555776079025833e-05
2.061029560000000401e+03	5.141082708484678854e-05
2.061059690000000501e+03	8.112609640890250384e-05
2.061089830000000347e+03	1.208412712322415317e-04
2.061119960000000447e+03	1.555565405563022474e-04
2.061150090000000546e+03	1.752718098803549007e-04
2.061180230000000392e+03	1.699869847036974968e-04
2.061210360000000492e+03	1.447022540277606573e-04
2.061240500000000338e+03	1.044174288510890669e-04
2.061270630000000438e+03	6.413269817515110383e-05
2.061300760000000537e+03	3.384796749920926384e-05
2.061330900000000383e+03	1.856314232254879792e-05
2.061361030000000483e+03	2.327841164660726658e-05
2.061391170000000329e+03	3.799358646994904776e-05
2.061421300000000429e+03	5.270885579400363952e-05
2.061451430000000528e+03	5.742412511806210818e-05
2.061481570000000374e+03	5.713929994140276580e-05
2.061511700000000474e+03	5.185456926545817247e-05
2.061541830000000573e+03	4.656983858951357913e-05
2.061571970000000420e+03	4.128501341285617521e-05
2.061602100000000519e+03	5.100028273691964431e-05
2.061632240000000365e+03	7.071545756025948704e-05
2.061662370000000465e+03	9.543072688431020190e-05
2.061692500000000564e+03	1.201459962083678557e-04
2.061722640000000411e+03	1.398611710317146373e-04
2.061752770000000510e+03	1.445764403557731059e-04
2.061782900000000154e+03	1.292917096798323895e-04
2.061813040000000456e+03	1.090068845031669231e-04
2.061843170000000555e+03	7.872215382722508314e-05
2.061873310000000401e+03	4.843732865056349368e-05
2.061903440000000501e+03	3.815259797462083879e-05
2.061933570000000145e+03	4.286786729867930745e-05
2.061963710000000447e+03	6.758304212201721173e-05
2.061993840000000546e+03	1.022983114460779275e-04
2.062023980000000392e+03	1.320134862694069544e-04
2.062054110000000492e+03	1.467287555934684851e-04
2.062084240000000136e+03	1.414440249175308306e-04
2.062114380000000438e+03	1.211591997408653643e-04
2.062144510000000537e+03	9.087446906492352428e-05
2.062174640000000181e+03	6.058973838898862319e-05
2.062204780000000483e+03	5.530491321232428037e-05
2.062234910000000582e+03	6.502018253638081058e-05
2.062265050000000429e+03	9.473535735971677640e-05
